"YEAR","TIPO_NIVEL","DEP_NAC","CIU_NAC","SEDE_NOMBRE_MAT","n","coddepto","codmpio","codsede"
2009,"Pregrado","CALDAS","MARMATO","SEDE MANIZALES  ",1,"17",562,"s_manizales  "
2009,"Pregrado","CALDAS","MARQUETALIA","SEDE MANIZALES  ",1,"17",605,"s_manizales  "
2009,"Pregrado","CALDAS","MARULANDA","SEDE MANIZALES  ",1,"17",603,"s_manizales  "
2009,"Pregrado","CALDAS","NEIRA","SEDE MANIZALES  ",15,"17",615,"s_manizales  "
2009,"Pregrado","CALDAS","NEIRA","SEDE MEDELLIN  ",1,"17",615,"s_medellin  "
2009,"Pregrado","CALDAS","NORCASIA","SEDE MANIZALES  ",1,"17",1105,"s_manizales  "
2009,"Pregrado","CALDAS","PACORA","SEDE MANIZALES  ",9,"17",544,"s_manizales  "
2009,"Pregrado","CALDAS","PALESTINA","SEDE BOGOTA  ",1,"17",649,"s_bogota  "
2009,"Pregrado","CALDAS","PENSILVANIA","SEDE MANIZALES  ",8,"17",557,"s_manizales  "
2009,"Pregrado","CALDAS","RIOSUCIO","SEDE MANIZALES  ",13,"17",558,"s_manizales  "
2009,"Pregrado","CALDAS","RIOSUCIO","SEDE MEDELLIN  ",4,"17",558,"s_medellin  "
2009,"Pregrado","CALDAS","RISARALDA","SEDE MANIZALES  ",3,"17",635,"s_manizales  "
2009,"Pregrado","CALDAS","SALAMINA","SEDE BOGOTA  ",1,"17",571,"s_bogota  "
2009,"Pregrado","CALDAS","SALAMINA","SEDE MANIZALES  ",19,"17",571,"s_manizales  "
2009,"Pregrado","CALDAS","SALAMINA","SEDE MEDELLIN  ",1,"17",571,"s_medellin  "
2009,"Pregrado","CALDAS","SAMANA","SEDE MANIZALES  ",1,"17",1106,"s_manizales  "
2009,"Pregrado","CALDAS","SUPIA","SEDE MANIZALES  ",1,"17",563,"s_manizales  "
2009,"Pregrado","CALDAS","SUPIA","SEDE MEDELLIN  ",1,"17",563,"s_medellin  "
2009,"Pregrado","CALDAS","SUPIA","SEDE PALMIRA  ",1,"17",563,"s_palmira  "
2009,"Pregrado","CALDAS","VICTORIA","SEDE MANIZALES  ",2,"17",545,"s_manizales  "
2009,"Pregrado","CALDAS","VILLAMARIA","SEDE MANIZALES  ",9,"17",671,"s_manizales  "
2009,"Pregrado","CAQUETA","EL DONCELLO","SEDE BOGOTA  ",1,"18",959,"s_bogota  "
2009,"Pregrado","CAQUETA","EL DONCELLO","SEDE MEDELLIN  ",1,"18",959,"s_medellin  "
2009,"Pregrado","CAQUETA","FLORENCIA","SEDE BOGOTA  ",8,"18",968,"s_bogota  "
2009,"Pregrado","CAQUETA","FLORENCIA","SEDE MANIZALES  ",3,"18",968,"s_manizales  "
2009,"Pregrado","CAQUETA","FLORENCIA","SEDE MEDELLIN  ",1,"18",968,"s_medellin  "
2009,"Pregrado","CAQUETA","LA MONTAÑITA","SEDE BOGOTA  ",1,"18",992,"s_bogota  "
2009,"Pregrado","CAQUETA","PUERTO RICO","SEDE MANIZALES  ",1,"18",951,"s_manizales  "
2009,"Pregrado","CAQUETA","SAN VICENTE DEL CAGUAN","SEDE BOGOTA  ",1,"18",915,"s_bogota  "
2009,"Pregrado","CASANARE","AGUAZUL","SEDE BOGOTA  ",1,"85",595,"s_bogota  "
2009,"Pregrado","CASANARE","MONTERREY","SEDE BOGOTA  ",1,"85",679,"s_bogota  "
2009,"Pregrado","CASANARE","NUNCHIA","SEDE BOGOTA  ",1,"85",517,"s_bogota  "
2009,"Pregrado","CASANARE","PAZ DE ARIPORO","SEDE BOGOTA  ",1,"85",436,"s_bogota  "
2009,"Pregrado","CASANARE","SAN LUIS DE PALENQUE","SEDE BOGOTA  ",1,"85",550,"s_bogota  "
2009,"Pregrado","CASANARE","TAMARA","SEDE BOGOTA  ",1,"85",450,"s_bogota  "
2009,"Pregrado","CASANARE","TAURAMENA","SEDE BOGOTA  ",1,"85",642,"s_bogota  "
2009,"Pregrado","CASANARE","TRINIDAD","SEDE BOGOTA  ",1,"85",554,"s_bogota  "
2009,"Pregrado","CASANARE","YOPAL","SEDE BOGOTA  ",4,"85",552,"s_bogota  "
2009,"Pregrado","CAUCA","BOLIVAR","SEDE BOGOTA  ",2,"19",975,"s_bogota  "
2009,"Pregrado","CAUCA","CALDONO","SEDE PALMIRA  ",1,"19",913,"s_palmira  "
2009,"Pregrado","CAUCA","CALOTO","SEDE MEDELLIN  ",1,"19",898,"s_medellin  "
2009,"Pregrado","CAUCA","CALOTO","SEDE PALMIRA  ",1,"19",898,"s_palmira  "
2009,"Pregrado","CAUCA","EL TAMBO","SEDE MANIZALES  ",1,"19",920,"s_manizales  "
2009,"Pregrado","CAUCA","LA VEGA","SEDE BOGOTA  ",4,"19",967,"s_bogota  "
2009,"Pregrado","CAUCA","MERCADERES","SEDE MEDELLIN  ",1,"19",983,"s_medellin  "
2009,"Pregrado","CAUCA","PIENDAMO","SEDE PALMIRA  ",1,"19",922,"s_palmira  "
2009,"Pregrado","CAUCA","POPAYAN","SEDE BOGOTA  ",4,"19",939,"s_bogota  "
2009,"Pregrado","CAUCA","POPAYAN","SEDE MEDELLIN  ",1,"19",939,"s_medellin  "
2009,"Pregrado","CAUCA","POPAYAN","SEDE PALMIRA  ",1,"19",939,"s_palmira  "
2009,"Pregrado","CAUCA","PURACE","SEDE BOGOTA  ",1,"19",948,"s_bogota  "
2009,"Pregrado","CAUCA","SANTANDER DE QUILICHAO","SEDE BOGOTA  ",1,"19",902,"s_bogota  "
2009,"Pregrado","CAUCA","SUAREZ","SEDE BOGOTA  ",1,"19",909,"s_bogota  "
2009,"Pregrado","CAUCA","TOTORO","SEDE MANIZALES  ",1,"19",936,"s_manizales  "
2009,"Pregrado","CESAR","AGUSTIN CODAZZI","SEDE MEDELLIN  ",3,"20",70,"s_medellin  "
2009,"Pregrado","CESAR","CHIRIGUANA","SEDE BOGOTA  ",1,"20",92,"s_bogota  "
2009,"Pregrado","CESAR","VALLEDUPAR","SEDE BOGOTA  ",10,"20",22,"s_bogota  "
2009,"Pregrado","CESAR","VALLEDUPAR","SEDE MANIZALES  ",1,"20",22,"s_manizales  "
2009,"Pregrado","CESAR","VALLEDUPAR","SEDE MEDELLIN  ",7,"20",22,"s_medellin  "
2009,"Pregrado","CHOCO","CONDOTO","SEDE MEDELLIN  ",1,"27",625,"s_medellin  "
2009,"Pregrado","CHOCO","EL CARMEN DE ATRATO","SEDE MEDELLIN  ",1,"27",458,"s_medellin  "
2009,"Pregrado","CHOCO","ISTMINA","SEDE BOGOTA  ",1,"27",628,"s_bogota  "
2009,"Pregrado","CHOCO","ISTMINA","SEDE MANIZALES  ",1,"27",628,"s_manizales  "
2009,"Pregrado","CHOCO","ISTMINA","SEDE MEDELLIN  ",1,"27",628,"s_medellin  "
2009,"Pregrado","CHOCO","QUIBDO","SEDE MEDELLIN  ",2,"27",387,"s_medellin  "
2009,"Pregrado","CHOCO","SAN JOSE DEL PALMAR","SEDE MANIZALES  ",1,"27",685,"s_manizales  "
2009,"Pregrado","CORDOBA","CERETE","SEDE BOGOTA  ",1,"23",144,"s_bogota  "
2009,"Pregrado","CORDOBA","CERETE","SEDE MEDELLIN  ",1,"23",144,"s_medellin  "
2009,"Pregrado","CORDOBA","CHINU","SEDE MANIZALES  ",1,"23",128,"s_manizales  "
2009,"Pregrado","CORDOBA","CHINU","SEDE MEDELLIN  ",1,"23",128,"s_medellin  "
2009,"Pregrado","CORDOBA","LORICA","SEDE BOGOTA  ",1,"23",114,"s_bogota  "
2009,"Pregrado","CORDOBA","MONTELIBANO","SEDE MEDELLIN  ",3,"23",194,"s_medellin  "
2009,"Pregrado","CORDOBA","MONTERIA","SEDE BOGOTA  ",2,"23",146,"s_bogota  "
2009,"Pregrado","CORDOBA","MONTERIA","SEDE MANIZALES  ",1,"23",146,"s_manizales  "
2009,"Pregrado","CORDOBA","MONTERIA","SEDE MEDELLIN  ",10,"23",146,"s_medellin  "
2009,"Pregrado","CORDOBA","PLANETA RICA","SEDE MEDELLIN  ",4,"23",168,"s_medellin  "
2009,"Pregrado","CORDOBA","PUEBLO NUEVO","SEDE MEDELLIN  ",2,"23",166,"s_medellin  "
2009,"Pregrado","CORDOBA","SAN ANDRES DE SOTAVENTO","SEDE MEDELLIN  ",1,"23",120,"s_medellin  "
2009,"Pregrado","CUNDINAMARCA","AGUA DE DIOS","SEDE MANIZALES  ",3,"25",801,"s_manizales  "
2009,"Pregrado","CUNDINAMARCA","ANOLAIMA","SEDE BOGOTA  ",2,"25",722,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","ARBELAEZ","SEDE BOGOTA  ",3,"25",819,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","CAPARRAPI","SEDE BOGOTA  ",1,"25",553,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","CAQUEZA","SEDE BOGOTA  ",3,"25",790,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","CARMEN DE CARUPA","SEDE BOGOTA  ",1,"25",573,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","CHIA","SEDE BOGOTA  ",17,"25",708,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","CHIPAQUE","SEDE BOGOTA  ",1,"25",787,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","CHOACHI","SEDE BOGOTA  ",1,"25",756,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","EL COLEGIO","SEDE BOGOTA  ",3,"25",766,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","FACATATIVA","SEDE BOGOTA  ",19,"25",713,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","FACATATIVA","SEDE MANIZALES  ",1,"25",713,"s_manizales  "
2009,"Pregrado","CUNDINAMARCA","FOMEQUE","SEDE BOGOTA  ",2,"25",752,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","FUNZA","SEDE BOGOTA  ",5,"25",733,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","FUQUENE","SEDE BOGOTA  ",1,"25",569,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","FUSAGASUGA","SEDE BOGOTA  ",14,"25",803,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","FUSAGASUGA","SEDE MEDELLIN  ",1,"25",803,"s_medellin  "
2009,"Pregrado","CUNDINAMARCA","GACHANCIPA","SEDE BOGOTA  ",1,"25",676,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","GACHETA","SEDE BOGOTA  ",1,"25",700,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","GIRARDOT","SEDE BOGOTA  ",3,"25",794,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","GUADUAS","SEDE BOGOTA  ",2,"25",582,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","GUATAVITA","SEDE BOGOTA  ",2,"25",687,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","LA CALERA","SEDE BOGOTA  ",3,"25",727,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","LENGUAZAQUE","SEDE BOGOTA  ",1,"25",596,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","MADRID","SEDE BOGOTA  ",4,"25",718,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","MEDINA","SEDE BOGOTA  ",2,"25",759,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","NOCAIMA","SEDE BOGOTA  ",1,"25",657,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","PACHO","SEDE BOGOTA  ",1,"25",617,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","PANDI","SEDE BOGOTA  ",1,"25",827,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","PASCA","SEDE BOGOTA  ",1,"25",802,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","QUETAME","SEDE BOGOTA  ",1,"25",805,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","SAN JUAN DE RIOSECO","SEDE BOGOTA  ",2,"25",692,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","SIBATE","SEDE BOGOTA  ",2,"25",779,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","SIMIJACA","SEDE BOGOTA  ",2,"25",546,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","SOACHA","SEDE BOGOTA  ",7,"25",761,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","SOACHA","SEDE MANIZALES  ",1,"25",761,"s_manizales  "
2009,"Pregrado","CUNDINAMARCA","SOPO","SEDE BOGOTA  ",2,"25",695,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","SUTATAUSA","SEDE BOGOTA  ",2,"25",618,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","TABIO","SEDE BOGOTA  ",2,"25",684,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","TENJO","SEDE BOGOTA  ",3,"25",711,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","TIBIRITA","SEDE BOGOTA  ",1,"25",653,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","TOCAIMA","SEDE BOGOTA  ",3,"25",767,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","UNE","SEDE BOGOTA  ",1,"25",799,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","VILLA DE SAN DIEGO DE UBATE","SEDE BOGOTA  ",2,"25",594,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","VILLAPINZON","SEDE BOGOTA  ",2,"25",606,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","VILLETA","SEDE BOGOTA  ",2,"25",660,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","VIOTA","SEDE BOGOTA  ",1,"25",783,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","ZIPACON","SEDE BOGOTA  ",1,"25",729,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","ZIPAQUIRA","SEDE BOGOTA  ",13,"25",644,"s_bogota  "
2009,"Pregrado","CUNDINAMARCA","ZIPAQUIRA","SEDE MEDELLIN  ",1,"25",644,"s_medellin  "
2009,"Pregrado","GUAINIA","INIRIDA","SEDE BOGOTA  ",1,"94",846,"s_bogota  "
2009,"Pregrado","HUILA","ALTAMIRA","SEDE BOGOTA  ",1,"41",972,"s_bogota  "
2009,"Pregrado","HUILA","CAMPOALEGRE","SEDE BOGOTA  ",1,"41",926,"s_bogota  "
2009,"Pregrado","HUILA","GARZON","SEDE BOGOTA  ",6,"41",956,"s_bogota  "
2009,"Pregrado","HUILA","GARZON","SEDE MANIZALES  ",2,"41",956,"s_manizales  "
2009,"Pregrado","HUILA","GIGANTE","SEDE BOGOTA  ",1,"41",940,"s_bogota  "
2009,"Pregrado","HUILA","GIGANTE","SEDE MANIZALES  ",1,"41",940,"s_manizales  "
2009,"Pregrado","HUILA","ISNOS","SEDE BOGOTA  ",1,"41",973,"s_bogota  "
2009,"Pregrado","HUILA","LA ARGENTINA","SEDE MANIZALES  ",1,"41",961,"s_manizales  "
2009,"Pregrado","HUILA","LA PLATA","SEDE BOGOTA  ",2,"41",941,"s_bogota  "
2009,"Pregrado","HUILA","NEIVA","SEDE BOGOTA  ",17,"41",897,"s_bogota  "
2009,"Pregrado","HUILA","NEIVA","SEDE MANIZALES  ",2,"41",897,"s_manizales  "
2009,"Pregrado","HUILA","NEIVA","SEDE MEDELLIN  ",2,"41",897,"s_medellin  "
2009,"Pregrado","HUILA","OPORAPA","SEDE MEDELLIN  ",1,"41",965,"s_medellin  "
2009,"Pregrado","HUILA","PALERMO","SEDE BOGOTA  ",1,"41",908,"s_bogota  "
2009,"Pregrado","HUILA","PITALITO","SEDE BOGOTA  ",6,"41",984,"s_bogota  "
2009,"Pregrado","HUILA","PITALITO","SEDE MANIZALES  ",3,"41",984,"s_manizales  "
2009,"Pregrado","LA GUAJIRA","FONSECA","SEDE BOGOTA  ",2,"44",14,"s_bogota  "
2009,"Pregrado","LA GUAJIRA","FONSECA","SEDE MEDELLIN  ",1,"44",14,"s_medellin  "
2009,"Pregrado","LA GUAJIRA","MAICAO","SEDE BOGOTA  ",1,"44",3,"s_bogota  "
2009,"Pregrado","LA GUAJIRA","RIOHACHA","SEDE MEDELLIN  ",2,"44",4,"s_medellin  "
2009,"Pregrado","LA GUAJIRA","SAN JUAN DEL CESAR","SEDE BOGOTA  ",1,"44",15,"s_bogota  "
2009,"Pregrado","LA GUAJIRA","URUMITA","SEDE BOGOTA  ",1,"44",47,"s_bogota  "
2009,"Pregrado","MAGDALENA","CIENAGA","SEDE BOGOTA  ",1,"47",9,"s_bogota  "
2009,"Pregrado","MAGDALENA","CIENAGA","SEDE MANIZALES  ",1,"47",9,"s_manizales  "
2009,"Pregrado","MAGDALENA","CIENAGA","SEDE MEDELLIN  ",1,"47",9,"s_medellin  "
2009,"Pregrado","MAGDALENA","EL BANCO","SEDE BOGOTA  ",2,"47",112,"s_bogota  "
2009,"Pregrado","MAGDALENA","FUNDACION","SEDE MEDELLIN  ",1,"47",42,"s_medellin  "
2009,"Pregrado","MAGDALENA","PLATO","SEDE BOGOTA  ",1,"47",77,"s_bogota  "
2009,"Pregrado","MAGDALENA","SANTA ANA","SEDE BOGOTA  ",1,"47",84,"s_bogota  "
2009,"Pregrado","MAGDALENA","SANTA MARTA","SEDE BOGOTA  ",3,"47",6,"s_bogota  "
2009,"Pregrado","MAGDALENA","SANTA MARTA","SEDE MANIZALES  ",1,"47",6,"s_manizales  "
2009,"Pregrado","MAGDALENA","SANTA MARTA","SEDE MEDELLIN  ",4,"47",6,"s_medellin  "
2009,"Pregrado","META","ACACIAS","SEDE MEDELLIN  ",1,"50",832,"s_medellin  "
2009,"Pregrado","META","EL CASTILLO","SEDE BOGOTA  ",1,"50",874,"s_bogota  "
2009,"Pregrado","META","MESETAS","SEDE BOGOTA  ",1,"50",879,"s_bogota  "
2009,"Pregrado","META","PUERTO LOPEZ","SEDE BOGOTA  ",1,"50",800,"s_bogota  "
2009,"Pregrado","META","RESTREPO","SEDE BOGOTA  ",1,"50",798,"s_bogota  "
2009,"Pregrado","META","SAN MARTIN","SEDE BOGOTA  ",1,"50",856,"s_bogota  "
2009,"Pregrado","META","VILLAVICENCIO","SEDE BOGOTA  ",28,"50",815,"s_bogota  "
2009,"Pregrado","META","VILLAVICENCIO","SEDE MANIZALES  ",2,"50",815,"s_manizales  "
