"YEAR","TIPO_NIVEL","DEP_NAC","CIU_NAC","SEDE_NOMBRE_MAT","n","codigos","codsede"
2019,"Pregrado","ANTIOQUIA","GUADALUPE","SEDE MEDELLIN  ",1,"05-315","s_medellin  "
2019,"Pregrado","ANTIOQUIA","GUATAPE","SEDE MEDELLIN  ",1,"05-321","s_medellin  "
2019,"Pregrado","ANTIOQUIA","HISPANIA","SEDE MEDELLIN  ",1,"05-353","s_medellin  "
2019,"Pregrado","ANTIOQUIA","ITAGUI","SEDE MANIZALES  ",2,"05-360","s_manizales  "
2019,"Pregrado","ANTIOQUIA","ITAGUI","SEDE MEDELLIN  ",63,"05-360","s_medellin  "
2019,"Pregrado","ANTIOQUIA","ITUANGO","SEDE MEDELLIN  ",2,"05-361","s_medellin  "
2019,"Pregrado","ANTIOQUIA","JARDIN","SEDE MEDELLIN  ",3,"05-364","s_medellin  "
2019,"Pregrado","ANTIOQUIA","JERICO","SEDE MEDELLIN  ",2,"05-368","s_medellin  "
2019,"Pregrado","ANTIOQUIA","LA CEJA","SEDE BOGOTA  ",1,"05-376","s_bogota  "
2019,"Pregrado","ANTIOQUIA","LA CEJA","SEDE MEDELLIN  ",7,"05-376","s_medellin  "
2019,"Pregrado","ANTIOQUIA","LA ESTRELLA","SEDE MEDELLIN  ",2,"05-380","s_medellin  "
2019,"Pregrado","ANTIOQUIA","LA UNION","SEDE MEDELLIN  ",1,"05-400","s_medellin  "
2019,"Pregrado","ANTIOQUIA","MARINILLA","SEDE MEDELLIN  ",6,"05-440","s_medellin  "
2019,"Pregrado","ANTIOQUIA","MEDELLIN","SEDE BOGOTA  ",12,"05-001","s_bogota  "
2019,"Pregrado","ANTIOQUIA","MEDELLIN","SEDE MANIZALES  ",3,"05-001","s_manizales  "
2019,"Pregrado","ANTIOQUIA","MEDELLIN","SEDE MEDELLIN  ",485,"05-001","s_medellin  "
2019,"Pregrado","ANTIOQUIA","MEDELLIN","SEDE PALMIRA  ",3,"05-001","s_palmira  "
2019,"Pregrado","ANTIOQUIA","PEÑOL","SEDE MEDELLIN  ",1,"05-541","s_medellin  "
2019,"Pregrado","ANTIOQUIA","PEQUE","SEDE MEDELLIN  ",1,"05-543","s_medellin  "
2019,"Pregrado","ANTIOQUIA","PUEBLORRICO","SEDE MEDELLIN  ",1,"05-576","s_medellin  "
2019,"Pregrado","ANTIOQUIA","PUERTO BERRIO","SEDE MEDELLIN  ",3,"05-579","s_medellin  "
2019,"Pregrado","ANTIOQUIA","PUERTO NARE","SEDE MEDELLIN  ",1,"05-585","s_medellin  "
2019,"Pregrado","ANTIOQUIA","PUERTO TRIUNFO","SEDE MEDELLIN  ",1,"05-591","s_medellin  "
2019,"Pregrado","ANTIOQUIA","RETIRO","SEDE MEDELLIN  ",1,"05-607","s_medellin  "
2019,"Pregrado","ANTIOQUIA","RIONEGRO","SEDE MEDELLIN  ",24,"05-615","s_medellin  "
2019,"Pregrado","ANTIOQUIA","SABANALARGA","SEDE PALMIRA  ",1,"05-628","s_palmira  "
2019,"Pregrado","ANTIOQUIA","SAN CARLOS","SEDE MEDELLIN  ",3,"05-649","s_medellin  "
2019,"Pregrado","ANTIOQUIA","SAN LUIS","SEDE MEDELLIN  ",2,"05-660","s_medellin  "
2019,"Pregrado","ANTIOQUIA","SAN PEDRO","SEDE MEDELLIN  ",6,"05-664","s_medellin  "
2019,"Pregrado","ANTIOQUIA","SAN RAFAEL","SEDE MEDELLIN  ",1,"05-667","s_medellin  "
2019,"Pregrado","ANTIOQUIA","SAN VICENTE FERRER","SEDE MEDELLIN  ",2,"05-674","s_medellin  "
2019,"Pregrado","ANTIOQUIA","SANTA BARBARA","SEDE MEDELLIN  ",2,"05-679","s_medellin  "
2019,"Pregrado","ANTIOQUIA","SANTA FE DE ANTIOQUIA","SEDE MEDELLIN  ",2,"05-042","s_medellin  "
2019,"Pregrado","ANTIOQUIA","SANTA ROSA DE OSOS","SEDE MEDELLIN  ",2,"05-686","s_medellin  "
2019,"Pregrado","ANTIOQUIA","SEGOVIA","SEDE MEDELLIN  ",1,"05-736","s_medellin  "
2019,"Pregrado","ANTIOQUIA","SONSON","SEDE BOGOTA  ",1,"05-756","s_bogota  "
2019,"Pregrado","ANTIOQUIA","SONSON","SEDE MEDELLIN  ",1,"05-756","s_medellin  "
2019,"Pregrado","ANTIOQUIA","TAMESIS","SEDE MEDELLIN  ",2,"05-789","s_medellin  "
2019,"Pregrado","ANTIOQUIA","TURBO","SEDE MEDELLIN  ",1,"05-837","s_medellin  "
2019,"Pregrado","ANTIOQUIA","URRAO","SEDE BOGOTA  ",1,"05-847","s_bogota  "
2019,"Pregrado","ANTIOQUIA","URRAO","SEDE MEDELLIN  ",1,"05-847","s_medellin  "
2019,"Pregrado","ANTIOQUIA","VEGACHI","SEDE MEDELLIN  ",2,"05-858","s_medellin  "
2019,"Pregrado","ANTIOQUIA","VENECIA","SEDE MEDELLIN  ",1,"05-861","s_medellin  "
2019,"Pregrado","ANTIOQUIA","YARUMAL","SEDE MEDELLIN  ",8,"05-887","s_medellin  "
2019,"Pregrado","ANTIOQUIA","YOLOMBO","SEDE MEDELLIN  ",1,"05-890","s_medellin  "
2019,"Pregrado","ARAUCA","ARAUCA","SEDE BOGOTA  ",10,"81-001","s_bogota  "
2019,"Pregrado","ARAUCA","ARAUCA","SEDE MANIZALES  ",5,"81-001","s_manizales  "
2019,"Pregrado","ARAUCA","ARAUCA","SEDE MEDELLIN  ",10,"81-001","s_medellin  "
2019,"Pregrado","ARAUCA","ARAUCA","SEDE PALMIRA  ",3,"81-001","s_palmira  "
2019,"Pregrado","ARAUCA","ARAUQUITA","SEDE BOGOTA  ",1,"81-065","s_bogota  "
2019,"Pregrado","ARAUCA","FORTUL","SEDE BOGOTA  ",1,"81-300","s_bogota  "
2019,"Pregrado","ARAUCA","PUERTO RONDON","SEDE MANIZALES  ",1,"81-591","s_manizales  "
2019,"Pregrado","ARAUCA","SARAVENA","SEDE BOGOTA  ",3,"81-736","s_bogota  "
2019,"Pregrado","ARAUCA","SARAVENA","SEDE MANIZALES  ",1,"81-736","s_manizales  "
2019,"Pregrado","ARAUCA","SARAVENA","SEDE MEDELLIN  ",2,"81-736","s_medellin  "
2019,"Pregrado","ARAUCA","SARAVENA","SEDE PALMIRA  ",1,"81-736","s_palmira  "
2019,"Pregrado","ARAUCA","TAME","SEDE BOGOTA  ",4,"81-794","s_bogota  "
2019,"Pregrado","ARAUCA","TAME","SEDE MANIZALES  ",2,"81-794","s_manizales  "
2019,"Pregrado","ARAUCA","TAME","SEDE MEDELLIN  ",1,"81-794","s_medellin  "
2019,"Pregrado","ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA","PROVIDENCIA","SEDE MEDELLIN  ",1,"88-564","s_medellin  "
2019,"Pregrado","ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA","SAN ANDRES","SEDE BOGOTA  ",12,"88-001","s_bogota  "
2019,"Pregrado","ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA","SAN ANDRES","SEDE MANIZALES  ",1,"88-001","s_manizales  "
2019,"Pregrado","ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA","SAN ANDRES","SEDE MEDELLIN  ",4,"88-001","s_medellin  "
2019,"Pregrado","ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA","SAN ANDRES","SEDE PALMIRA  ",2,"88-001","s_palmira  "
2019,"Pregrado","ATLANTICO","BARANOA","SEDE MEDELLIN  ",1,"08-078","s_medellin  "
2019,"Pregrado","ATLANTICO","BARRANQUILLA","SEDE BOGOTA  ",21,"08-001","s_bogota  "
2019,"Pregrado","ATLANTICO","BARRANQUILLA","SEDE MEDELLIN  ",11,"08-001","s_medellin  "
2019,"Pregrado","ATLANTICO","SOLEDAD","SEDE BOGOTA  ",1,"08-758","s_bogota  "
2019,"Pregrado","BOGOTA D.C","BOGOTA D.C.","SEDE BOGOTA  ",2399,"11-001","s_bogota  "
2019,"Pregrado","BOGOTA D.C","BOGOTA D.C.","SEDE MANIZALES  ",45,"11-001","s_manizales  "
2019,"Pregrado","BOGOTA D.C","BOGOTA D.C.","SEDE MEDELLIN  ",68,"11-001","s_medellin  "
2019,"Pregrado","BOGOTA D.C","BOGOTA D.C.","SEDE PALMIRA  ",35,"11-001","s_palmira  "
2019,"Pregrado","BOLIVAR","ARJONA","SEDE BOGOTA  ",1,"13-052","s_bogota  "
2019,"Pregrado","BOLIVAR","CARTAGENA DE INDIAS","SEDE BOGOTA  ",11,"13-001","s_bogota  "
2019,"Pregrado","BOLIVAR","CARTAGENA DE INDIAS","SEDE MEDELLIN  ",18,"13-001","s_medellin  "
2019,"Pregrado","BOLIVAR","EL CARMEN DE BOLIVAR","SEDE MEDELLIN  ",2,"13-244","s_medellin  "
2019,"Pregrado","BOLIVAR","MAGANGUE","SEDE MEDELLIN  ",2,"13-430","s_medellin  "
2019,"Pregrado","BOLIVAR","SAN JACINTO","SEDE MEDELLIN  ",1,"13-654","s_medellin  "
2019,"Pregrado","BOLIVAR","SAN MARTIN DE LOBA","SEDE BOGOTA  ",1,"13-667","s_bogota  "
2019,"Pregrado","BOLIVAR","SAN MARTIN DE LOBA","SEDE MANIZALES  ",1,"13-667","s_manizales  "
2019,"Pregrado","BOLIVAR","SAN PABLO","SEDE BOGOTA  ",1,"13-670","s_bogota  "
2019,"Pregrado","BOLIVAR","SANTA ROSA DEL SUR","SEDE BOGOTA  ",8,"13-688","s_bogota  "
2019,"Pregrado","BOLIVAR","TALAIGUA NUEVO","SEDE MEDELLIN  ",1,"13-780","s_medellin  "
2019,"Pregrado","BOYACA","ARCABUCO","SEDE MEDELLIN  ",1,"15-051","s_medellin  "
2019,"Pregrado","BOYACA","BELEN","SEDE MEDELLIN  ",1,"15-087","s_medellin  "
2019,"Pregrado","BOYACA","BERBEO","SEDE BOGOTA  ",1,"15-090","s_bogota  "
2019,"Pregrado","BOYACA","BOAVITA","SEDE MEDELLIN  ",1,"15-097","s_medellin  "
2019,"Pregrado","BOYACA","BUENAVISTA","SEDE BOGOTA  ",1,"15-109","s_bogota  "
2019,"Pregrado","BOYACA","CALDAS","SEDE BOGOTA  ",1,"15-131","s_bogota  "
2019,"Pregrado","BOYACA","CHINAVITA","SEDE BOGOTA  ",1,"15-172","s_bogota  "
2019,"Pregrado","BOYACA","CHIQUINQUIRA","SEDE BOGOTA  ",22,"15-176","s_bogota  "
2019,"Pregrado","BOYACA","CHIQUINQUIRA","SEDE MEDELLIN  ",1,"15-176","s_medellin  "
2019,"Pregrado","BOYACA","CORRALES","SEDE BOGOTA  ",2,"15-215","s_bogota  "
2019,"Pregrado","BOYACA","CUBARA","SEDE BOGOTA  ",1,"15-223","s_bogota  "
2019,"Pregrado","BOYACA","DUITAMA","SEDE BOGOTA  ",34,"15-238","s_bogota  "
2019,"Pregrado","BOYACA","DUITAMA","SEDE MANIZALES  ",2,"15-238","s_manizales  "
2019,"Pregrado","BOYACA","DUITAMA","SEDE MEDELLIN  ",2,"15-238","s_medellin  "
2019,"Pregrado","BOYACA","DUITAMA","SEDE PALMIRA  ",1,"15-238","s_palmira  "
2019,"Pregrado","BOYACA","EL COCUY","SEDE BOGOTA  ",1,"15-244","s_bogota  "
2019,"Pregrado","BOYACA","FIRAVITOBA","SEDE BOGOTA  ",1,"15-272","s_bogota  "
2019,"Pregrado","BOYACA","GARAGOA","SEDE BOGOTA  ",3,"15-299","s_bogota  "
2019,"Pregrado","BOYACA","GUICAN","SEDE BOGOTA  ",1,"15-332","s_bogota  "
2019,"Pregrado","BOYACA","JENESANO","SEDE BOGOTA  ",1,"15-367","s_bogota  "
2019,"Pregrado","BOYACA","LA UVITA","SEDE BOGOTA  ",2,"15-403","s_bogota  "
2019,"Pregrado","BOYACA","LABRANZAGRANDE","SEDE MEDELLIN  ",1,"15-377","s_medellin  "
2019,"Pregrado","BOYACA","MACANAL","SEDE BOGOTA  ",1,"15-425","s_bogota  "
2019,"Pregrado","BOYACA","MIRAFLORES","SEDE MEDELLIN  ",1,"15-455","s_medellin  "
2019,"Pregrado","BOYACA","MONGUA","SEDE BOGOTA  ",1,"15-464","s_bogota  "
2019,"Pregrado","BOYACA","MONIQUIRA","SEDE BOGOTA  ",2,"15-469","s_bogota  "
2019,"Pregrado","BOYACA","MUZO","SEDE BOGOTA  ",1,"15-480","s_bogota  "
2019,"Pregrado","BOYACA","MUZO","SEDE MANIZALES  ",1,"15-480","s_manizales  "
2019,"Pregrado","BOYACA","NUEVO COLON","SEDE BOGOTA  ",2,"15-494","s_bogota  "
2019,"Pregrado","BOYACA","OTANCHE","SEDE BOGOTA  ",1,"15-507","s_bogota  "
2019,"Pregrado","BOYACA","OTANCHE","SEDE MEDELLIN  ",1,"15-507","s_medellin  "
2019,"Pregrado","BOYACA","PAEZ","SEDE BOGOTA  ",1,"15-514","s_bogota  "
2019,"Pregrado","BOYACA","PAIPA","SEDE BOGOTA  ",11,"15-516","s_bogota  "
2019,"Pregrado","BOYACA","PAIPA","SEDE MEDELLIN  ",1,"15-516","s_medellin  "
2019,"Pregrado","BOYACA","PUERTO BOYACA","SEDE MEDELLIN  ",1,"15-572","s_medellin  "
2019,"Pregrado","BOYACA","RAMIRIQUI","SEDE BOGOTA  ",3,"15-599","s_bogota  "
2019,"Pregrado","BOYACA","SABOYA","SEDE BOGOTA  ",1,"15-632","s_bogota  "
2019,"Pregrado","BOYACA","SANTA ROSA DE VITERBO","SEDE MEDELLIN  ",1,"15-693","s_medellin  "
2019,"Pregrado","BOYACA","SATIVANORTE","SEDE MEDELLIN  ",1,"15-720","s_medellin  "
2019,"Pregrado","BOYACA","SATIVASUR","SEDE MEDELLIN  ",1,"15-723","s_medellin  "
2019,"Pregrado","BOYACA","SOATA","SEDE MEDELLIN  ",1,"15-753","s_medellin  "
2019,"Pregrado","BOYACA","SOGAMOSO","SEDE BOGOTA  ",38,"15-759","s_bogota  "
2019,"Pregrado","BOYACA","SOGAMOSO","SEDE MANIZALES  ",3,"15-759","s_manizales  "
2019,"Pregrado","BOYACA","SOGAMOSO","SEDE MEDELLIN  ",2,"15-759","s_medellin  "
2019,"Pregrado","BOYACA","SOGAMOSO","SEDE PALMIRA  ",1,"15-759","s_palmira  "
2019,"Pregrado","BOYACA","SOMONDOCO","SEDE BOGOTA  ",1,"15-761","s_bogota  "
2019,"Pregrado","BOYACA","TASCO","SEDE BOGOTA  ",1,"15-790","s_bogota  "
2019,"Pregrado","BOYACA","TIBANA","SEDE BOGOTA  ",1,"15-804","s_bogota  "
2019,"Pregrado","BOYACA","TIBASOSA","SEDE BOGOTA  ",1,"15-806","s_bogota  "
2019,"Pregrado","BOYACA","TINJACA","SEDE BOGOTA  ",1,"15-808","s_bogota  "
2019,"Pregrado","BOYACA","TIPACOQUE","SEDE MEDELLIN  ",1,"15-810","s_medellin  "
2019,"Pregrado","BOYACA","TUNJA","SEDE BOGOTA  ",42,"15-001","s_bogota  "
2019,"Pregrado","BOYACA","TUNJA","SEDE MANIZALES  ",3,"15-001","s_manizales  "
2019,"Pregrado","BOYACA","TUNJA","SEDE MEDELLIN  ",1,"15-001","s_medellin  "
2019,"Pregrado","BOYACA","TURMEQUE","SEDE BOGOTA  ",2,"15-835","s_bogota  "
2019,"Pregrado","BOYACA","TUTA","SEDE BOGOTA  ",1,"15-837","s_bogota  "
2019,"Pregrado","BOYACA","VILLA DE LEYVA","SEDE BOGOTA  ",4,"15-407","s_bogota  "
2019,"Pregrado","CALDAS","AGUADAS","SEDE MANIZALES  ",4,"17-013","s_manizales  "
2019,"Pregrado","CALDAS","AGUADAS","SEDE MEDELLIN  ",1,"17-013","s_medellin  "
2019,"Pregrado","CALDAS","ANSERMA","SEDE MANIZALES  ",2,"17-042","s_manizales  "
2019,"Pregrado","CALDAS","ARANZAZU","SEDE MANIZALES  ",3,"17-050","s_manizales  "
2019,"Pregrado","CALDAS","CHINCHINA","SEDE MANIZALES  ",8,"17-174","s_manizales  "
2019,"Pregrado","CALDAS","CHINCHINA","SEDE MEDELLIN  ",1,"17-174","s_medellin  "
2019,"Pregrado","CALDAS","FILADELFIA","SEDE MANIZALES  ",3,"17-272","s_manizales  "
2019,"Pregrado","CALDAS","LA DORADA","SEDE BOGOTA  ",1,"17-380","s_bogota  "
2019,"Pregrado","CALDAS","LA DORADA","SEDE MANIZALES  ",5,"17-380","s_manizales  "
2019,"Pregrado","CALDAS","LA DORADA","SEDE MEDELLIN  ",4,"17-380","s_medellin  "
2019,"Pregrado","CALDAS","LA MERCED","SEDE MANIZALES  ",2,"17-388","s_manizales  "
2019,"Pregrado","CALDAS","MANIZALES","SEDE BOGOTA  ",8,"17-001","s_bogota  "
2019,"Pregrado","CALDAS","MANIZALES","SEDE MANIZALES  ",289,"17-001","s_manizales  "
2019,"Pregrado","CALDAS","MANIZALES","SEDE MEDELLIN  ",10,"17-001","s_medellin  "
2019,"Pregrado","CALDAS","MANZANARES","SEDE MANIZALES  ",6,"17-433","s_manizales  "
2019,"Pregrado","CALDAS","MARQUETALIA","SEDE BOGOTA  ",1,"17-444","s_bogota  "
2019,"Pregrado","CALDAS","MARQUETALIA","SEDE MANIZALES  ",1,"17-444","s_manizales  "
2019,"Pregrado","CALDAS","NEIRA","SEDE MANIZALES  ",6,"17-486","s_manizales  "
2019,"Pregrado","CALDAS","NORCASIA","SEDE MANIZALES  ",1,"17-495","s_manizales  "
2019,"Pregrado","CALDAS","PACORA","SEDE BOGOTA  ",1,"17-513","s_bogota  "
2019,"Pregrado","CALDAS","PACORA","SEDE MANIZALES  ",2,"17-513","s_manizales  "
2019,"Pregrado","CALDAS","PACORA","SEDE MEDELLIN  ",2,"17-513","s_medellin  "
2019,"Pregrado","CALDAS","PALESTINA","SEDE MANIZALES  ",1,"17-524","s_manizales  "
2019,"Pregrado","CALDAS","PENSILVANIA","SEDE MANIZALES  ",2,"17-541","s_manizales  "
2019,"Pregrado","CALDAS","RIOSUCIO","SEDE BOGOTA  ",1,"17-614","s_bogota  "
2019,"Pregrado","CALDAS","RIOSUCIO","SEDE MANIZALES  ",8,"17-614","s_manizales  "
2019,"Pregrado","CALDAS","RIOSUCIO","SEDE MEDELLIN  ",3,"17-614","s_medellin  "
2019,"Pregrado","CALDAS","RISARALDA","SEDE MANIZALES  ",1,"17-616","s_manizales  "
2019,"Pregrado","CALDAS","SALAMINA","SEDE MANIZALES  ",3,"17-653","s_manizales  "
2019,"Pregrado","CALDAS","SAMANA","SEDE MANIZALES  ",1,"17-662","s_manizales  "
2019,"Pregrado","CALDAS","SUPIA","SEDE MANIZALES  ",4,"17-777","s_manizales  "
2019,"Pregrado","CALDAS","VILLAMARIA","SEDE MANIZALES  ",4,"17-873","s_manizales  "
2019,"Pregrado","CALDAS","VITERBO","SEDE MANIZALES  ",1,"17-877","s_manizales  "
2019,"Pregrado","CAQUETA","CARTAGENA DEL CHAIRA","SEDE MANIZALES  ",1,"18-150","s_manizales  "
2019,"Pregrado","CAQUETA","CARTAGENA DEL CHAIRA","SEDE PALMIRA  ",2,"18-150","s_palmira  "
2019,"Pregrado","CAQUETA","EL DONCELLO","SEDE PALMIRA  ",2,"18-247","s_palmira  "
2019,"Pregrado","CAQUETA","FLORENCIA","SEDE BOGOTA  ",5,"18-001","s_bogota  "
2019,"Pregrado","CAQUETA","FLORENCIA","SEDE MEDELLIN  ",3,"18-001","s_medellin  "
2019,"Pregrado","CAQUETA","FLORENCIA","SEDE PALMIRA  ",2,"18-001","s_palmira  "
2019,"Pregrado","CAQUETA","PUERTO RICO","SEDE MEDELLIN  ",1,"18-592","s_medellin  "
2019,"Pregrado","CAQUETA","SAN JOSE DEL FRAGUA","SEDE BOGOTA  ",1,"18-610","s_bogota  "
2019,"Pregrado","CAQUETA","SAN JOSE DEL FRAGUA","SEDE MANIZALES  ",1,"18-610","s_manizales  "
2019,"Pregrado","CAQUETA","SAN VICENTE DEL CAGUAN","SEDE BOGOTA  ",1,"18-753","s_bogota  "
2019,"Pregrado","CAQUETA","SAN VICENTE DEL CAGUAN","SEDE PALMIRA  ",1,"18-753","s_palmira  "
2019,"Pregrado","CASANARE","AGUAZUL","SEDE BOGOTA  ",1,"85-010","s_bogota  "
2019,"Pregrado","CASANARE","PAZ DE ARIPORO","SEDE BOGOTA  ",2,"85-250","s_bogota  "
2019,"Pregrado","CASANARE","PORE","SEDE BOGOTA  ",1,"85-263","s_bogota  "
2019,"Pregrado","CASANARE","SABANALARGA","SEDE BOGOTA  ",1,"85-300","s_bogota  "
2019,"Pregrado","CASANARE","SACAMA","SEDE BOGOTA  ",1,"85-315","s_bogota  "
2019,"Pregrado","CASANARE","TAMARA","SEDE BOGOTA  ",2,"85-400","s_bogota  "
2019,"Pregrado","CASANARE","VILLANUEVA","SEDE BOGOTA  ",2,"85-440","s_bogota  "
2019,"Pregrado","CASANARE","VILLANUEVA","SEDE MEDELLIN  ",1,"85-440","s_medellin  "
2019,"Pregrado","CASANARE","VILLANUEVA","SEDE PALMIRA  ",1,"85-440","s_palmira  "
2019,"Pregrado","CASANARE","YOPAL","SEDE BOGOTA  ",6,"85-001","s_bogota  "
2019,"Pregrado","CASANARE","YOPAL","SEDE MANIZALES  ",2,"85-001","s_manizales  "
2019,"Pregrado","CAUCA","ALMAGUER","SEDE PALMIRA  ",1,"19-022","s_palmira  "
2019,"Pregrado","CAUCA","BOLIVAR","SEDE BOGOTA  ",1,"19-100","s_bogota  "
2019,"Pregrado","CAUCA","BOLIVAR","SEDE MANIZALES  ",1,"19-100","s_manizales  "
2019,"Pregrado","CAUCA","CALDONO","SEDE PALMIRA  ",1,"19-137","s_palmira  "
2019,"Pregrado","CAUCA","CALOTO","SEDE PALMIRA  ",1,"19-142","s_palmira  "
2019,"Pregrado","CAUCA","CORINTO","SEDE PALMIRA  ",1,"19-212","s_palmira  "
2019,"Pregrado","CAUCA","GUAPI","SEDE PALMIRA  ",1,"19-318","s_palmira  "
2019,"Pregrado","CAUCA","LA SIERRA","SEDE PALMIRA  ",1,"19-392","s_palmira  "
2019,"Pregrado","CAUCA","MERCADERES","SEDE MEDELLIN  ",1,"19-450","s_medellin  "
2019,"Pregrado","CAUCA","MIRANDA","SEDE PALMIRA  ",1,"19-455","s_palmira  "
2019,"Pregrado","CAUCA","PIAMONTE","SEDE BOGOTA  ",1,"19-533","s_bogota  "
2019,"Pregrado","CAUCA","PIENDAMO","SEDE BOGOTA  ",1,"19-548","s_bogota  "
2019,"Pregrado","CAUCA","POPAYAN","SEDE BOGOTA  ",10,"19-001","s_bogota  "
2019,"Pregrado","CAUCA","POPAYAN","SEDE MANIZALES  ",2,"19-001","s_manizales  "
2019,"Pregrado","CAUCA","POPAYAN","SEDE MEDELLIN  ",2,"19-001","s_medellin  "
2019,"Pregrado","CAUCA","POPAYAN","SEDE PALMIRA  ",6,"19-001","s_palmira  "
2019,"Pregrado","CAUCA","PURACE","SEDE BOGOTA  ",1,"19-585","s_bogota  "
2019,"Pregrado","CAUCA","SANTANDER DE QUILICHAO","SEDE BOGOTA  ",1,"19-698","s_bogota  "
2019,"Pregrado","CAUCA","SILVIA","SEDE BOGOTA  ",1,"19-743","s_bogota  "
2019,"Pregrado","CAUCA","SILVIA","SEDE MEDELLIN  ",1,"19-743","s_medellin  "
2019,"Pregrado","CAUCA","TOTORO","SEDE PALMIRA  ",1,"19-824","s_palmira  "
2019,"Pregrado","CESAR","AGUSTIN CODAZZI","SEDE BOGOTA  ",1,"20-013","s_bogota  "
2019,"Pregrado","CESAR","AGUSTIN CODAZZI","SEDE MEDELLIN  ",2,"20-013","s_medellin  "
2019,"Pregrado","CESAR","BECERRIL","SEDE BOGOTA  ",1,"20-045","s_bogota  "
2019,"Pregrado","CESAR","CHIMICHAGUA","SEDE PALMIRA  ",1,"20-175","s_palmira  "
2019,"Pregrado","CESAR","EL COPEY","SEDE BOGOTA  ",1,"20-238","s_bogota  "
2019,"Pregrado","CESAR","PELAYA","SEDE BOGOTA  ",2,"20-550","s_bogota  "
2019,"Pregrado","CESAR","RIO DE ORO","SEDE BOGOTA  ",1,"20-614","s_bogota  "
2019,"Pregrado","CESAR","VALLEDUPAR","SEDE BOGOTA  ",7,"20-001","s_bogota  "
2019,"Pregrado","CESAR","VALLEDUPAR","SEDE MANIZALES  ",2,"20-001","s_manizales  "
2019,"Pregrado","CESAR","VALLEDUPAR","SEDE MEDELLIN  ",7,"20-001","s_medellin  "
2019,"Pregrado","CHOCO","BAHIA SOLANO","SEDE BOGOTA  ",1,"27-075","s_bogota  "
2019,"Pregrado","CHOCO","BAHIA SOLANO","SEDE MEDELLIN  ",1,"27-075","s_medellin  "
2019,"Pregrado","CHOCO","EL CARMEN DE ATRATO","SEDE MEDELLIN  ",2,"27-245","s_medellin  "
2019,"Pregrado","CHOCO","NOVITA","SEDE MANIZALES  ",1,"27-491","s_manizales  "
2019,"Pregrado","CHOCO","QUIBDO","SEDE MEDELLIN  ",1,"27-001","s_medellin  "
2019,"Pregrado","CHOCO","UNGUIA","SEDE BOGOTA  ",1,"27-800","s_bogota  "
2019,"Pregrado","CORDOBA","CERETE","SEDE BOGOTA  ",1,"23-162","s_bogota  "
2019,"Pregrado","CORDOBA","CERETE","SEDE MEDELLIN  ",2,"23-162","s_medellin  "
2019,"Pregrado","CORDOBA","CHINU","SEDE MEDELLIN  ",1,"23-182","s_medellin  "
2019,"Pregrado","CORDOBA","CIENAGA DE ORO","SEDE BOGOTA  ",1,"23-189","s_bogota  "
2019,"Pregrado","CORDOBA","LORICA","SEDE MEDELLIN  ",2,"23-417","s_medellin  "
2019,"Pregrado","CORDOBA","MONTELIBANO","SEDE MEDELLIN  ",8,"23-466","s_medellin  "
2019,"Pregrado","CORDOBA","MONTERIA","SEDE BOGOTA  ",7,"23-001","s_bogota  "
2019,"Pregrado","CORDOBA","MONTERIA","SEDE MANIZALES  ",1,"23-001","s_manizales  "
2019,"Pregrado","CORDOBA","MONTERIA","SEDE MEDELLIN  ",16,"23-001","s_medellin  "
2019,"Pregrado","CORDOBA","PLANETA RICA","SEDE MANIZALES  ",1,"23-555","s_manizales  "
2019,"Pregrado","CORDOBA","PLANETA RICA","SEDE MEDELLIN  ",1,"23-555","s_medellin  "
2019,"Pregrado","CORDOBA","PUEBLO NUEVO","SEDE MEDELLIN  ",1,"23-570","s_medellin  "
2019,"Pregrado","CORDOBA","SAHAGUN","SEDE BOGOTA  ",2,"23-660","s_bogota  "
2019,"Pregrado","CORDOBA","SAHAGUN","SEDE MEDELLIN  ",8,"23-660","s_medellin  "
2019,"Pregrado","CORDOBA","SAN ANDRES DE SOTAVENTO","SEDE BOGOTA  ",1,"23-670","s_bogota  "
2019,"Pregrado","CORDOBA","SAN BERNARDO DEL VIENTO","SEDE BOGOTA  ",1,"23-675","s_bogota  "
2019,"Pregrado","CORDOBA","SAN BERNARDO DEL VIENTO","SEDE MEDELLIN  ",1,"23-675","s_medellin  "
2019,"Pregrado","CORDOBA","SAN CARLOS","SEDE MEDELLIN  ",2,"23-678","s_medellin  "
2019,"Pregrado","CORDOBA","TIERRALTA","SEDE BOGOTA  ",2,"23-807","s_bogota  "
2019,"Pregrado","CORDOBA","TIERRALTA","SEDE MEDELLIN  ",2,"23-807","s_medellin  "
2019,"Pregrado","CUNDINAMARCA","ANOLAIMA","SEDE BOGOTA  ",2,"25-040","s_bogota  "
2019,"Pregrado","CUNDINAMARCA","ARBELAEZ","SEDE MANIZALES  ",2,"25-053","s_manizales  "
2019,"Pregrado","CUNDINAMARCA","BOJACA","SEDE BOGOTA  ",1,"25-099","s_bogota  "
